Scenario,Year,Portfolio Return (Nominal),Portfolio Return (Real),Nominal Value,Real Value
Scenario 28,1975,-0.07334,-0.004768553324025371,2.585267831923645,1.9255116623961497
Scenario 28,1976,0.14044,0.14261096082556857,2.9483428462390013,2.2001107306513026
Scenario 28,1977,0.05586,0.0026208337289908012,3.1130372776299122,2.205876855061708
Scenario 28,1978,-0.0058200000000000005,-0.027125941872981785,3.094919400674106,2.1460403677123483
Scenario 28,1979,0.13165000000000002,0.08312595712098014,3.502365539772852,2.3244320272986974
Scenario 28,1980,0.22313000000000002,0.21607675482203215,4.2838483626623685,2.826687756561797
Scenario 28,1981,0.18168000000000004,0.1433768746976294,5.062137933190868,3.231969412843681
Scenario 28,1982,-0.04557,-0.06775737448720454,4.83145630757536,3.012979651006441
Scenario 29,1954,0.010520000000000002,-0.040159574468084935,1.01052,0.9598404255319151
Scenario 29,1955,0.03309,0.03360680340170075,1.0439581068000001,0.9920975940097709
Scenario 29,1956,0.005899999999999999,0.05021925245353942,1.0501174596301202,1.0419199935418966
Scenario 29,1957,0.19938,0.24300963830448774,1.2594898787311737,1.2951165943147271
Scenario 29,1958,0.05800000000000001,0.02529314856090714,1.332540291697582,1.3278741707384256
Scenario 29,1959,-0.018429999999999995,-0.05654555940023065,1.3079815741215957,1.252788782940904
Scenario 29,1960,0.13581000000000001,0.1428959549205071,1.4856185517030496,1.4318072323929443
Scenario 29,1961,-0.05094000000000001,-0.10084320227380394,1.4099411426792963,1.2874192060396472
Scenario 29,1962,0.17366,0.2181214322781524,1.6547915215169828,1.5682329272034168
Scenario 29,1963,-0.05819,-0.08330737784699249,1.5584992028799096,1.4375875541847867
Scenario 29,1964,-0.08698,-0.0698655256723717,1.422940942213415,1.3371497440116074
Scenario 29,1965,0.10207,0.09778862436497637,1.568180524185138,1.4679077780484828
Scenario 29,1966,0.08045,0.04704913266789412,1.6943406473558322,1.5369715658421195
Scenario 29,1967,0.11705000000000002,0.12198674166331869,1.8926632201288325,1.7244617191883684
Scenario 29,1968,0.06411000000000001,0.04879755568697042,2.0140018591712923,1.8086112359605115
Scenario 29,1969,0.00939,-0.05690927777258714,2.0329133366289107,1.7056844767506127
Scenario 29,1970,-0.013679999999999994,-0.02043897109941395,2.0051030821838274,1.670822041025588
Scenario 29,1971,0.05256,-0.010193718262177853,2.1104913001834094,1.6537901518731362
Scenario 29,1972,0.01782,0.033529650690495405,2.1481002551526776,1.7092411579808238
Scenario 29,1973,0.11124999999999999,0.05712519025875196,2.3870764085384133,1.8068818843285679
Scenario 29,1974,0.05993,-0.025530936839201823,2.5301338977021204,1.7607504970638772
Scenario 29,1975,-0.07334,-0.004768553324025371,2.3445738776446468,1.7523542644283239
Scenario 29,1976,0.14044,0.14261096082556857,2.6738458330210606,2.0022591897852298
Scenario 29,1977,0.05586,0.0026208337289908012,2.823206861253617,2.0075067782040006
Scenario 29,1978,-0.0058200000000000005,-0.027125941872981785,2.806775797321121,1.953051266028822
Scenario 29,1979,0.13165000000000002,0.08312595712098014,3.176287831038447,2.1154005218238097
Scenario 29,1980,0.22313000000000002,0.21607675482203215,3.8850129347780555,2.572489401728332
Scenario 29,1981,0.18168000000000004,0.1433768746976294,4.590842084768533,2.9413248923409148
Scenario 29,1982,-0.04557,-0.06775737448720454,4.381637410965631,2.7420284401220347
Scenario 29,1983,0.07433000000000001,-0.002201170242407291,4.7073245197227065,2.7359927687158034
Scenario 30,1955,0.03309,0.03360680340170075,1.03309,1.0336068034017007
Scenario 30,1956,0.005899999999999999,0.05021925245353942,1.039185231,1.0855137643994266
Scenario 30,1957,0.19938,0.24300963830448774,1.2463779823567802,1.3493040716606741
Scenario 30,1958,0.05800000000000001,0.02529314856090714,1.3186679053334736,1.3834322199990245
Scenario 30,1959,-0.018429999999999995,-0.05654555940023065,1.2943648558381777,1.3052052712268767
Scenario 30,1960,0.13581000000000001,0.1428959549205071,1.4701525469095607,1.4917138248261208
Scenario 30,1961,-0.05094000000000001,-0.10084320227380394,1.3952629761699877,1.3412846258545505
Scenario 30,1962,0.17366,0.2181214322781524,1.6375643446116677,1.6338475495386109
Scenario 30,1963,-0.05819,-0.08330737784699249,1.5422744753987148,1.497735994384815
Scenario 30,1964,-0.08698,-0.0698655256723717,1.4081274415285345,1.3930958818186876
Scenario 30,1965,0.10207,0.09778862436497637,1.5518550094853518,1.5293248117102507
Scenario 30,1966,0.08045,0.04704913266789412,1.6767017449984483,1.6012782176687086
Scenario 30,1967,0.11705000000000002,0.12198674166331869,1.8729596842505167,1.7966129299385607
Scenario 30,1968,0.06411000000000001,0.04879755568697042,1.9930351296078175,1.8842832494351687
Scenario 30,1969,0.00939,-0.05690927777258714,2.0117497294748348,1.7770500505908295
Scenario 30,1970,-0.013679999999999994,-0.02043897109941395,1.984228993175619,1.7407289759645914
Scenario 30,1971,0.05256,-0.010193718262177853,2.0885200690569294,1.722984475212799
Scenario 30,1972,0.01782,0.033529650690495405,2.125737496687524,1.7807555428118307
Scenario 30,1973,0.11124999999999999,0.05712519025875196,2.3622257931940114,1.8824815419992835
Scenario 30,1974,0.05993,-0.025530936839201823,2.5037939849801285,1.8344200246495366
Scenario 30,1975,-0.07334,-0.004768553324025371,2.320165734121686,1.8256724949433354
Scenario 30,1976,0.14044,0.14261096082556857,2.6460098098217353,2.0860334036000174
Scenario 30,1977,0.05586,0.0026208337289908012,2.7938159177983777,2.091500550303974
Scenario 30,1978,-0.0058200000000000005,-0.027125941872981785,2.777555909156791,2.034766627949119
Scenario 30,1979,0.13165000000000002,0.08312595712098014,3.143221144597283,2.2039085514152186
Scenario 30,1980,0.22313000000000002,0.21607675482203215,3.844568078591275,2.680121959129545
Scenario 30,1981,0.18168000000000004,0.1433768746976294,4.543049207109738,3.0643894694380265
Scenario 30,1982,-0.04557,-0.06775737448720454,4.336022454741747,2.8567544845826682
Scenario 30,1983,0.07433000000000001,-0.002201170242407291,4.658319003802701,2.8504662816213413
Scenario 30,1984,0.13377999999999998,0.08996346856373783,5.281508920131427,3.1069041153399777
Scenario 31,1956,0.005899999999999999,0.05021925245353942,1.0059,1.0502192524535394
Scenario 31,1957,0.19938,0.24300963830448774,1.206456342,1.3054326531326836
Scenario 31,1958,0.05800000000000001,0.02529314856090714,1.2764308098360002,1.3384511551646279
Scenario 31,1959,-0.018429999999999995,-0.05654555940023065,1.2529061900107228,1.262767685865959
Scenario 31,1960,0.13581000000000001,0.1428959549205071,1.423063379676079,1.4432120801805344
Scenario 31,1961,-0.05094000000000001,-0.10084320227380394,1.3505725311153796,1.2976739524548915
Scenario 31,1962,0.17366,0.2181214322781524,1.5851129568688762,1.5807244535944034
Scenario 31,1963,-0.05819,-0.08330737784699249,1.4928752339086764,1.4490384442668336
Scenario 31,1964,-0.08698,-0.0698655256723717,1.3630249460632997,1.3478006116386556
Scenario 31,1965,0.10207,0.09778862436497637,1.5021489023079806,1.4796001793690734
Scenario 31,1966,0.08045,0.04704913266789412,1.6229967814986574,1.5492140845036488
Scenario 31,1967,0.11705000000000002,0.12198674166331869,1.8129685547730754,1.7381976628111702
Scenario 31,1968,0.06411000000000001,0.04879755568697042,1.9291979688195775,1.82301746005716
Scenario 31,1969,0.00939,-0.05690927777258714,1.9473131377467934,1.7192708530384908
Scenario 31,1970,-0.013679999999999994,-0.02043897109941395,1.9206738940224173,1.6841307257611724
Scenario 31,1971,0.05256,-0.010193718262177853,2.0216245138922355,1.666963171626086
Scenario 31,1972,0.01782,0.033529650690495405,2.057649862729795,1.722855864484629
Scenario 31,1973,0.11124999999999999,0.05712519025875196,2.286563409958485,1.82127433353172
Scenario 31,1974,0.05993,-0.025530936839201823,2.4235971551172972,1.7747754935554623
Scenario 31,1975,-0.07334,-0.004768553324025371,2.245850539760995,1.7663123819762696
Scenario 31,1976,0.14044,0.14261096082556857,2.561257789565029,2.0182078878880043
Scenario 31,1977,0.05586,0.0026208337289908012,2.7043296496901315,2.0234972751926965
Scenario 31,1978,-0.0058200000000000005,-0.027125941872981785,2.6885904511289347,1.9686080057256825
Scenario 31,1979,0.13165000000000002,0.08312595712098014,3.042543384020059,2.132250430397654
Scenario 31,1980,0.22313000000000002,0.21607675482203215,3.7214260892964552,2.59298018386586
Scenario 31,1981,0.18168000000000004,0.1433768746976294,4.397534781199836,2.9647535787814316
Scenario 31,1982,-0.04557,-0.06775737448720454,4.197139121220559,2.7638696602816584
Scenario 31,1983,0.07433000000000001,-0.002201170242407291,4.509112472100883,2.757785912631554
Scenario 31,1984,0.13377999999999998,0.08996346856373783,5.112341538618539,3.005885898888102
Scenario 31,1985,0.09946000000000002,0.0536272160996647,5.620815028049539,3.1670831915587088
Scenario 32,1957,0.19938,0.24300963830448774,1.1993800000000001,1.2430096383044877
Scenario 32,1958,0.05800000000000001,0.02529314856090714,1.2689440400000003,1.2744492657487625
Scenario 32,1959,-0.018429999999999995,-0.05654555940023065,1.2455574013428004,1.2023848190897855
Scenario 32,1960,0.13581000000000001,0.1428959549205071,1.414716552019166,1.3742007459955414
Scenario 32,1961,-0.05094000000000001,-0.10084320227380394,1.3426508908593098,1.2356219422023007
Scenario 32,1962,0.17366,0.2181214322781524,1.5758156445659375,1.5051375699897789
Scenario 32,1963,-0.05819,-0.08330737784699249,1.4841189322086457,1.3797485057349363
Scenario 32,1964,-0.08698,-0.0698655256723717,1.3550302674851376,1.2833516510860956
Scenario 32,1965,0.10207,0.09778862436497637,1.4933382068873453,1.408848843622326
Scenario 32,1966,0.08045,0.04704913266789412,1.613477265631432,1.4751339597749222
Scenario 32,1967,0.11705000000000002,0.12198674166331869,1.8023347795735913,1.655080745044774
Scenario 32,1968,0.06411000000000001,0.04879755568697042,1.9178824622920545,1.735844639867529
Scenario 32,1969,0.00939,-0.05690927777258714,1.935891378612977,1.6370589750872513
Scenario 32,1970,-0.013679999999999994,-0.02043897109941395,1.9094083845535514,1.6035991740074067
Scenario 32,1971,0.05256,-0.010193718262177853,2.009766889245686,1.5872525358221141
Scenario 32,1972,0.01782,0.033529650690495405,2.045580935212044,1.6404725589058327
Scenario 32,1973,0.11124999999999999,0.05712519025875196,2.273151814254384,1.73418486594759
Scenario 32,1974,0.05993,-0.025530936839201823,2.409381802482649,1.6899095016675825
Scenario 32,1975,-0.07334,-0.004768553324025371,2.2326777410885716,1.6818510780961036
Scenario 32,1976,0.14044,0.14261096082556857,2.5462350030470504,1.9217014763089073
Scenario 32,1977,0.05586,0.0026208337289908012,2.6884676903172586,1.9267379363550692
Scenario 32,1978,-0.0058200000000000005,-0.027125941872981785,2.672820808359612,1.8744733550890327
Scenario 32,1979,0.13165000000000002,0.08312595712098014,3.024697667780155,2.0302907468285833
Scenario 32,1980,0.22313000000000002,0.21607675482203215,3.6995984583919412,2.4689893827485037
Scenario 32,1981,0.18168000000000004,0.1433768746976294,4.371741506312589,2.822985364108613
Scenario 32,1982,-0.04557,-0.06775737448720454,4.172521245869925,2.6317072876208085
Scenario 32,1983,0.07433000000000001,-0.002201170242407291,4.482664750075436,2.625914451852571
Scenario 32,1984,0.13377999999999998,0.08996346856373783,5.082355640340528,2.862150824092875
Scenario 32,1985,0.09946000000000002,0.0536272160996647,5.5878467323287975,3.015640004846337
Scenario 32,1986,0.06174,0.04759743463246169,5.932840389582777,3.159176732852047
Scenario 33,1958,0.05800000000000001,0.02529314856090714,1.058,1.0252931485609071
Scenario 33,1959,-0.018429999999999995,-0.05654555940023065,1.0385010600000002,0.9673173739263069
Scenario 33,1960,0.13581000000000001,0.1428959549205071,1.1795398889586002,1.1055431137847038
Scenario 33,1961,-0.05094000000000001,-0.10084320227380394,1.119454127015049,0.9940566059389019
Scenario 33,1962,0.17366,0.2181214322781524,1.3138585307124824,1.210881656591854
Scenario 33,1963,-0.05819,-0.08330737784699249,1.237405102810323,1.1100062808981643
Scenario 33,1964,-0.08698,-0.0698655256723717,1.129775606967881,1.0324551085835798
Scenario 33,1965,0.10207,0.09778862436497637,1.2450918031710925,1.1334174733705604
Scenario 33,1966,0.08045,0.04704913266789412,1.3452594387362067,1.1867437824432814
Scenario 33,1967,0.11705000000000002,0.12198674166331869,1.5027220560402799,1.3315107896527396
Scenario 33,1968,0.06411000000000001,0.04879755568697042,1.5990615670530224,1.3964852615586212
Scenario 33,1969,0.00939,-0.05690927777258714,1.6140767551676503,1.3170122939032576
Scenario 33,1970,-0.013679999999999994,-0.02043897109941395,1.5919961851569568,1.2900939176905961
Scenario 33,1971,0.05256,-0.010193718262177853,1.6756715046488064,1.2769430637619088
Scenario 33,1972,0.01782,0.033529650690495405,1.705531970861648,1.3197585186414966
Scenario 33,1973,0.11124999999999999,0.05712519025875196,1.8952724026200065,1.3951499751145007
Scenario 33,1974,0.05993,-0.025530936839201823,2.0088560777090234,1.3595304892186384
Scenario 33,1975,-0.07334,-0.004768553324025371,1.8615265729698438,1.353047495585161
Scenario 33,1976,0.14044,0.14261096082556857,2.1229593648777283,1.54600689897319
Scenario 33,1977,0.05586,0.0026208337289908012,2.241547874999798,1.5500587259992715
Scenario 33,1978,-0.0058200000000000005,-0.027125941872981785,2.2285020663672994,1.508011923098107
Scenario 33,1979,0.13165000000000002,0.08312595712098014,2.5218843634045545,1.6333668575554872
Scenario 33,1980,0.22313000000000002,0.21607675482203215,3.084592421411013,1.9862994675699372
Scenario 33,1981,0.18168000000000004,0.1433768746976294,3.645001172532966,2.27108887744368
Scenario 33,1982,-0.04557,-0.06775737448720454,3.4788984691006384,2.117205857881004
Scenario 33,1983,0.07433000000000001,-0.002201170242407291,3.7374849923088886,2.1125455273495857
Scenario 33,1984,0.13377999999999998,0.08996346856373783,4.2374857345799715,2.302597450488765
Scenario 33,1985,0.09946000000000002,0.0536272160996647,4.658946065741296,2.426079341556663
Scenario 33,1986,0.06174,0.04759743463246169,4.946589395840164,2.541554494429572
Scenario 33,1987,0.06441000000000001,0.05334982681840694,5.265199218826229,2.6771459865569334
Scenario 34,1959,-0.018429999999999995,-0.05654555940023065,0.98157,0.9434544405997694
Scenario 34,1960,0.13581000000000001,0.1428959549205071,1.1148770217000001,1.0782702638132662
Scenario 34,1961,-0.05094000000000001,-0.10084320227380394,1.0580851862146021,0.969534037493717
Scenario 34,1962,0.17366,0.2181214322781524,1.2418322596526299,1.1810101903942665
Scenario 34,1963,-0.05819,-0.08330737784699249,1.1695700404634435,1.0826233282219428
Scenario 34,1964,-0.08698,-0.0698655256723717,1.067840838343933,1.0069852802905441
Scenario 34,1965,0.10207,0.09778862436497637,1.176835352713698,1.1054569856059366
Scenario 34,1966,0.08045,0.04704913266789412,1.2715117568395151,1.1574677779803606
Scenario 34,1967,0.11705000000000002,0.12198674166331869,1.4203422079775805,1.2986635007964664
Scenario 34,1968,0.06411000000000001,0.04879755568697042,1.5114003469310233,1.362035105295218
Scenario 34,1969,0.00939,-0.05690927777258714,1.5255923961887057,1.2845226711519575
Scenario 34,1970,-0.013679999999999994,-0.02043897109941395,1.5047222922088441,1.2582683493997406
Scenario 34,1971,0.05256,-0.010193718262177853,1.583810495887341,1.2454419163477441
Scenario 34,1972,0.01782,0.033529650690495405,1.6120339989240533,1.2872011487581851
Scenario 34,1973,0.11124999999999999,0.05712519025875196,1.7913727813043543,1.3607327592822807
Scenario 34,1974,0.05993,-0.025530936839201823,1.8987297520879243,1.325991977150012
Scenario 34,1975,-0.07334,-0.004768553324025371,1.759476912069796,1.3196689136997424
Scenario 34,1976,0.14044,0.14261096082556857,2.0065778496008777,1.5078681654540969
Scenario 34,1977,0.05586,0.0026208337289908012,2.118665288279583,1.5118200372009905
Scenario 34,1978,-0.0058200000000000005,-0.027125941872981785,2.1063346563017955,1.4708104947494671
Scenario 34,1979,0.13165000000000002,0.08312595712098014,2.383633613803927,1.593073024869099
Scenario 34,1980,0.22313000000000002,0.21607675482203215,2.915493782051997,1.9372990742773324
Scenario 34,1981,0.18168000000000004,0.1433768746976294,3.445180692375204,2.215062960901827
Scenario 34,1982,-0.04557,-0.06775737448720454,3.288183808223666,2.0649761103472657
Scenario 34,1983,0.07433000000000001,-0.002201170242407291,3.532594510688931,2.060430746381887
Scenario 34,1984,0.13377999999999998,0.08996346856373783,4.005185004328896,2.245794243061773
Scenario 34,1985,0.09946000000000002,0.0536272160996647,4.403540704859449,2.36622993624983
Scenario 34,1986,0.06174,0.04759743463246169,4.67541530797747,2.478856410965855
Scenario 34,1987,0.06441000000000001,0.05334982681840694,4.9765588079643,2.6111029711985814
Scenario 34,1988,-0.02348,-0.03572627629110292,4.859709207153299,2.517817985025021
Scenario 35,1960,0.13581000000000001,0.1428959549205071,1.13581,1.142895954920507
Scenario 35,1961,-0.05094000000000001,-0.10084320227380394,1.0779518386,1.027642666960546
Scenario 35,1962,0.17366,0.2181214322781524,1.265148954891276,1.2517935573481207
